sequence,target_points,loaded_points,frames_used,car,tree,building,bbox_x,bbox_y,bbox_z,algorithm,best_ms,mean_ms,fps_best,clusters,ply_path
00,2850000,2850000,592,305293,1384234,1160473,183.528000,13.792000,344.179000,FECunion,1066.415097,1066.415097,0.937721,729,reports/semantic_kitti_seq00_static/seq00_static_2850k.ply
00,2900000,2900000,604,315802,1396122,1188076,184.550000,13.792000,350.919000,FECunion,1078.688169,1078.688169,0.927052,738,reports/semantic_kitti_seq00_static/seq00_static_2900k.ply
00,2950000,2950000,619,327179,1408957,1213864,184.550000,13.792000,363.081000,FECunion,1099.875438,1099.875438,0.909194,742,reports/semantic_kitti_seq00_static/seq00_static_2950k.ply
00,3000000,3000000,627,333711,1429499,1236790,186.236000,13.792000,370.594000,FECunion,1118.163001,1118.163001,0.894324,761,reports/semantic_kitti_seq00_static/seq00_static_3M.ply
00,3050000,3050000,636,342122,1450026,1257852,186.928000,13.792000,378.450000,FECunion,1144.401007,1144.401007,0.873820,769,reports/semantic_kitti_seq00_static/seq00_static_3050k.ply
00,3100000,3100000,648,358364,1457499,1284137,186.928000,13.792000,392.512000,FECunion,1168.508199,1168.508199,0.855792,768,reports/semantic_kitti_seq00_static/seq00_static_3100k.ply
00,3150000,3150000,661,371645,1463949,1314406,186.928000,13.792000,405.662000,FECunion,1175.090063,1175.090063,0.850999,778,reports/semantic_kitti_seq00_static/seq00_static_3150k.ply
00,3200000,3200000,676,387175,1472044,1340781,186.928000,13.792000,417.522000,FECunion,1185.668244,1185.668244,0.843406,796,reports/semantic_kitti_seq00_static/seq00_static_3200k.ply
00,3250000,3250000,689,402514,1482132,1365354,186.928000,13.792000,434.264000,FECunion,1189.092451,1189.092451,0.840978,803,reports/semantic_kitti_seq00_static/seq00_static_3250k.ply
00,3300000,3300000,699,412406,1498094,1389500,191.481000,13.792000,444.293000,FECunion,1287.779851,1287.779851,0.776530,809,reports/semantic_kitti_seq00_static/seq00_static_3300k.ply
00,3350000,3350000,709,418782,1512860,1418358,191.606000,13.792000,453.134000,FECunion,1215.753717,1215.753717,0.822535,820,reports/semantic_kitti_seq00_static/seq00_static_3350k.ply
00,3400000,3400000,722,426698,1528887,1444415,191.606000,13.792000,462.739000,FECunion,1251.239404,1251.239404,0.799208,840,reports/semantic_kitti_seq00_static/seq00_static_3400k.ply
00,3450000,3450000,736,435862,1548358,1465780,193.768000,13.792000,468.139000,FECunion,1270.853228,1270.853228,0.786873,879,reports/semantic_kitti_seq00_static/seq00_static_3450k.ply
00,3500000,3500000,746,441208,1564538,1494254,196.734000,13.792000,470.908000,FECunion,1275.856193,1275.856193,0.783787,880,reports/semantic_kitti_seq00_static/seq00_static_3500k.ply
00,3550000,3550000,758,446921,1580561,1522518,203.795000,13.792000,471.961000,FECunion,1300.592841,1300.592841,0.768880,886,reports/semantic_kitti_seq00_static/seq00_static_3550k.ply
00,3600000,3600000,775,452849,1595967,1551184,214.723000,13.792000,471.961000,FECunion,1366.673016,1366.673016,0.731704,892,reports/semantic_kitti_seq00_static/seq00_static_3600k.ply
00,3650000,3650000,788,457638,1613324,1579038,224.386000,13.792000,471.961000,FECunion,1323.186290,1323.186290,0.755751,900,reports/semantic_kitti_seq00_static/seq00_static_3650k.ply
00,3700000,3700000,799,462021,1635919,1602060,237.738000,13.792000,471.961000,FECunion,1382.096200,1382.096200,0.723539,903,reports/semantic_kitti_seq00_static/seq00_static_3700k.ply
00,3750000,3750000,807,465383,1663509,1621108,244.348000,13.792000,471.961000,FECunion,1359.712046,1359.712046,0.735450,924,reports/semantic_kitti_seq00_static/seq00_static_3750k.ply
00,3800000,3800000,813,467211,1695904,1636885,249.559000,13.792000,471.961000,FECunion,1357.854236,1357.854236,0.736456,943,reports/semantic_kitti_seq00_static/seq00_static_3800k.ply
00,3850000,3850000,820,468473,1729521,1652006,255.268000,13.792000,471.961000,FECunion,1431.808420,1431.808420,0.698417,945,reports/semantic_kitti_seq00_static/seq00_static_3850k.ply
00,3900000,3900000,829,469635,1761690,1668675,263.153000,13.792000,471.961000,FECunion,1429.826446,1429.826446,0.699386,958,reports/semantic_kitti_seq00_static/seq00_static_3900k.ply
00,3950000,3950000,842,475461,1785493,1689046,270.968000,13.792000,471.961000,FECunion,1502.509550,1502.509550,0.665553,967,reports/semantic_kitti_seq00_static/seq00_static_3950k.ply
00,4000000,4000000,853,482965,1805107,1711928,277.840000,13.792000,471.961000,FECunion,1469.243037,1469.243037,0.680623,1002,reports/semantic_kitti_seq00_static/seq00_static_4M.ply
00,4050000,4050000,862,488922,1825138,1735940,283.398000,13.792000,471.961000,FECunion,1552.726071,1552.726071,0.644029,1022,reports/semantic_kitti_seq00_static/seq00_static_4050k.ply
00,4100000,4100000,872,495320,1843073,1761607,292.027000,13.792000,471.961000,FECunion,1506.843394,1506.843394,0.663639,1022,reports/semantic_kitti_seq00_static/seq00_static_4100k.ply
00,4150000,4150000,883,498671,1861922,1789407,303.678000,13.792000,471.961000,FECunion,1608.401285,1608.401285,0.621735,1042,reports/semantic_kitti_seq00_static/seq00_static_4150k.ply
00,4200000,4200000,891,500828,1884772,1814400,311.200000,13.792000,471.961000,FECunion,1556.012047,1556.012047,0.642669,1037,reports/semantic_kitti_seq00_static/seq00_static_4200k.ply
00,4250000,4250000,899,503004,1912950,1834046,318.470000,13.792000,471.961000,FECunion,1551.822966,1551.822966,0.644403,1060,reports/semantic_kitti_seq00_static/seq00_static_4250k.ply
00,4300000,4300000,905,506030,1938503,1855467,324.048000,13.792000,471.961000,FECunion,1627.362585,1627.362585,0.614491,1070,reports/semantic_kitti_seq00_static/seq00_static_4300k.ply
00,4350000,4350000,911,508994,1964943,1876063,330.038000,13.792000,471.961000,FECunion,1589.290236,1589.290236,0.629212,1079,reports/semantic_kitti_seq00_static/seq00_static_4350k.ply
00,4400000,4400000,919,512430,1993346,1894224,337.310000,13.792000,471.961000,FECunion,1674.253600,1674.253600,0.597281,1086,reports/semantic_kitti_seq00_static/seq00_static_4400k.ply
00,4450000,4450000,927,515640,2026018,1908342,339.372000,13.792000,471.961000,FECunion,1641.475626,1641.475626,0.609208,1099,reports/semantic_kitti_seq00_static/seq00_static_4450k.ply
00,4500000,4500000,937,518041,2060740,1921219,349.591000,13.792000,471.961000,FECunion,1762.541778,1762.541778,0.567362,1110,reports/semantic_kitti_seq00_static/seq00_static_4500k.ply
00,4550000,4550000,945,522197,2091538,1936265,354.666000,13.792000,471.961000,FECunion,1712.148250,1712.148250,0.584062,1117,reports/semantic_kitti_seq00_static/seq00_static_4550k.ply
00,4600000,4600000,953,525972,2122003,1952025,357.377000,13.792000,471.961000,FECunion,1781.547149,1781.547149,0.561310,1138,reports/semantic_kitti_seq00_static/seq00_static_4600k.ply
00,4650000,4650000,962,530201,2150790,1969009,358.222000,13.792000,471.961000,FECunion,1814.010037,1814.010037,0.551265,1144,reports/semantic_kitti_seq00_static/seq00_static_4650k.ply
00,4700000,4700000,972,534364,2181082,1984554,358.222000,13.792000,471.961000,FECunion,1806.730802,1806.730802,0.553486,1137,reports/semantic_kitti_seq00_static/seq00_static_4700k.ply
00,4750000,4750000,983,536936,2216366,1996698,358.222000,14.962000,471.961000,FECunion,1838.537901,1838.537901,0.543910,1143,reports/semantic_kitti_seq00_static/seq00_static_4750k.ply
00,4800000,4800000,992,539008,2250775,2010217,358.222000,14.962000,471.961000,FECunion,1844.977365,1844.977365,0.542012,1168,reports/semantic_kitti_seq00_static/seq00_static_4800k.ply
00,4850000,4850000,1000,542269,2277938,2029793,358.222000,14.962000,471.961000,FECunion,1877.562496,1877.562496,0.532605,1172,reports/semantic_kitti_seq00_static/seq00_static_4850k.ply
00,4900000,4900000,1008,545258,2307088,2047654,358.222000,14.962000,471.961000,FECunion,1910.918423,1910.918423,0.523309,1169,reports/semantic_kitti_seq00_static/seq00_static_4900k.ply
00,4950000,4950000,1015,548865,2332094,2069041,358.222000,14.962000,471.961000,FECunion,1820.363272,1820.363272,0.549341,1184,reports/semantic_kitti_seq00_static/seq00_static_4950k.ply
00,5000000,5000000,1023,552253,2359605,2088142,358.222000,15.616000,471.961000,FECunion,1923.958259,1923.958259,0.519762,1199,reports/semantic_kitti_seq00_static/seq00_static_5M.ply
00,50000,50000,3,3568,31046,15386,68.269000,5.795000,100.897000,EC,55.163685,55.163685,18.127868,43,reports/semantic_kitti_seq00_static/seq00_static_50k.ply
00,100000,100000,8,7739,63214,29047,68.269000,5.987000,103.673000,EC,129.151277,129.151277,7.742858,69,reports/semantic_kitti_seq00_static/seq00_static_100k.ply
00,150000,150000,15,12589,92797,44614,87.181000,6.392000,110.297000,EC,208.244180,208.244180,4.802055,83,reports/semantic_kitti_seq00_static/seq00_static_150k.ply
00,200000,200000,24,17167,117201,65632,91.263000,6.710000,117.872000,EC,288.241048,288.241048,3.469318,102,reports/semantic_kitti_seq00_static/seq00_static_200k.ply
00,250000,250000,32,22335,139605,88060,93.897000,6.948000,125.930000,EC,369.502381,369.502381,2.706343,114,reports/semantic_kitti_seq00_static/seq00_static_250k.ply
00,300000,300000,43,29996,155802,114202,93.897000,6.948000,133.388000,EC,466.710826,466.710826,2.142654,125,reports/semantic_kitti_seq00_static/seq00_static_300k.ply
00,350000,350000,54,38150,167738,144112,95.704000,7.053000,146.328000,EC,546.044998,546.044998,1.831351,134,reports/semantic_kitti_seq00_static/seq00_static_350k.ply
00,400000,400000,62,43609,182330,174061,96.071000,7.160000,155.180000,EC,625.269891,625.269891,1.599309,149,reports/semantic_kitti_seq00_static/seq00_static_400k.ply
00,450000,450000,71,50880,201057,198063,96.071000,7.329000,163.493000,EC,706.169728,706.169728,1.416090,153,reports/semantic_kitti_seq00_static/seq00_static_450k.ply
00,500000,500000,84,61134,218676,220190,96.071000,7.780000,172.488000,EC,808.718757,808.718757,1.236524,156,reports/semantic_kitti_seq00_static/seq00_static_500k.ply
00,550000,550000,94,69731,243089,237180,97.134000,7.969000,178.912000,EC,890.703277,890.703277,1.122708,174,reports/semantic_kitti_seq00_static/seq00_static_550k.ply
00,600000,600000,104,77699,267009,255292,98.740000,8.239000,183.251000,EC,975.490842,975.490842,1.025125,189,reports/semantic_kitti_seq00_static/seq00_static_600k.ply
00,650000,650000,115,84755,291279,273966,102.236000,8.239000,186.316000,EC,1074.617797,1074.617797,0.930563,196,reports/semantic_kitti_seq00_static/seq00_static_650k.ply
00,700000,700000,124,91506,311907,296587,105.017000,8.595000,186.427000,EC,1181.498875,1181.498875,0.846383,197,reports/semantic_kitti_seq00_static/seq00_static_700k.ply
00,750000,750000,133,98053,333407,318540,109.798000,8.874000,186.427000,EC,1285.275576,1285.275576,0.778043,204,reports/semantic_kitti_seq00_static/seq00_static_750k.ply
00,800000,800000,143,103218,357918,338864,111.767000,8.874000,186.427000,EC,1384.712951,1384.712951,0.722171,205,reports/semantic_kitti_seq00_static/seq00_static_800k.ply
00,850000,850000,153,106292,384461,359247,123.768000,8.990000,186.427000,EC,1474.564504,1474.564504,0.678166,216,reports/semantic_kitti_seq00_static/seq00_static_850k.ply
00,900000,900000,165,109859,411007,379134,131.836000,9.015000,186.496000,EC,1562.283821,1562.283821,0.640089,229,reports/semantic_kitti_seq00_static/seq00_static_900k.ply
00,950000,950000,175,113325,443948,392727,141.282000,9.015000,189.314000,EC,1671.669813,1671.669813,0.598204,244,reports/semantic_kitti_seq00_static/seq00_static_950k.ply
00,1000000,1000000,184,118153,473389,408458,147.394000,9.230000,189.401000,EC,1759.443688,1759.443688,0.568361,253,reports/semantic_kitti_seq00_static/seq00_static_1M.ply
00,1050000,1050000,195,123131,503659,423210,150.549000,9.959000,189.401000,EC,1834.654185,1834.654185,0.545062,267,reports/semantic_kitti_seq00_static/seq00_static_1050k.ply
00,1100000,1100000,203,127760,531614,440626,150.549000,9.960000,189.401000,EC,1910.499350,1910.499350,0.523423,278,reports/semantic_kitti_seq00_static/seq00_static_1100k.ply
00,1150000,1150000,213,132749,554878,462373,156.970000,10.369000,192.392000,EC,2052.177591,2052.177591,0.487287,283,reports/semantic_kitti_seq00_static/seq00_static_1150k.ply
00,1200000,1200000,227,137957,578052,483991,158.678000,10.369000,199.219000,EC,2147.268106,2147.268106,0.465708,283,reports/semantic_kitti_seq00_static/seq00_static_1200k.ply
00,1250000,1250000,241,142603,600144,507253,158.678000,10.480000,204.038000,EC,2222.352350,2222.352350,0.449974,289,reports/semantic_kitti_seq00_static/seq00_static_1250k.ply
00,1300000,1300000,252,146749,621481,531770,164.942000,10.754000,215.448000,EC,2296.419050,2296.419050,0.435461,289,reports/semantic_kitti_seq00_static/seq00_static_1300k.ply
00,1350000,1350000,262,150642,642171,557187,167.989000,10.754000,222.958000,EC,2411.876587,2411.876587,0.414615,313,reports/semantic_kitti_seq00_static/seq00_static_1350k.ply
00,1400000,1400000,270,153729,662488,583783,167.989000,10.945000,231.242000,EC,2499.350339,2499.350339,0.400104,321,reports/semantic_kitti_seq00_static/seq00_static_1400k.ply
00,1450000,1450000,283,159300,681229,609471,172.028000,12.171000,240.181000,EC,2578.476619,2578.476619,0.387826,336,reports/semantic_kitti_seq00_static/seq00_static_1450k.ply
00,1500000,1500000,292,163418,699908,636674,172.028000,12.171000,249.602000,EC,2730.433123,2730.433123,0.366242,347,reports/semantic_kitti_seq00_static/seq00_static_1500k.ply
00,1550000,1550000,300,168090,727419,654491,174.019000,12.171000,256.100000,EC,2796.492923,2796.492923,0.357591,365,reports/semantic_kitti_seq00_static/seq00_static_1550k.ply
00,1600000,1600000,308,172096,753718,674186,174.256000,12.171000,262.431000,EC,2864.213048,2864.213048,0.349136,382,reports/semantic_kitti_seq00_static/seq00_static_1600k.ply
00,1650000,1650000,320,179611,773054,697335,174.256000,12.171000,271.302000,EC,2950.604359,2950.604359,0.338914,387,reports/semantic_kitti_seq00_static/seq00_static_1650k.ply
00,1700000,1700000,328,184993,798672,716335,174.256000,12.171000,277.302000,EC,3065.792162,3065.792162,0.326180,396,reports/semantic_kitti_seq00_static/seq00_static_1700k.ply
00,1750000,1750000,341,191012,823171,735817,174.256000,12.171000,290.142000,EC,3152.460572,3152.460572,0.317213,407,reports/semantic_kitti_seq00_static/seq00_static_1750k.ply
00,1800000,1800000,351,194982,851802,753216,174.256000,12.171000,298.347000,EC,3209.132608,3209.132608,0.311611,424,reports/semantic_kitti_seq00_static/seq00_static_1800k.ply
00,1850000,1850000,361,200804,883836,765360,174.256000,12.171000,304.685000,EC,3304.387420,3304.387420,0.302628,435,reports/semantic_kitti_seq00_static/seq00_static_1850k.ply
00,1900000,1900000,370,204264,921274,774462,174.256000,12.488000,311.091000,EC,3391.659238,3391.659238,0.294841,442,reports/semantic_kitti_seq00_static/seq00_static_1900k.ply
00,1950000,1950000,379,207442,958454,784104,174.256000,13.316000,317.152000,EC,3478.386186,3478.386186,0.287490,457,reports/semantic_kitti_seq00_static/seq00_static_1950k.ply
00,2000000,2000000,390,211501,989349,799150,174.256000,13.316000,323.650000,EC,3644.957287,3644.957287,0.274352,461,reports/semantic_kitti_seq00_static/seq00_static_2M.ply
00,2050000,2050000,402,215111,1016848,818041,174.256000,13.316000,331.766000,EC,3703.051106,3703.051106,0.270048,475,reports/semantic_kitti_seq00_static/seq00_static_2050k.ply
00,2100000,2100000,412,219648,1040515,839837,174.256000,13.316000,337.813000,EC,3791.012247,3791.012247,0.263782,491,reports/semantic_kitti_seq00_static/seq00_static_2100k.ply
00,2150000,2150000,421,222481,1068215,859304,174.256000,13.316000,341.334000,EC,3781.912326,3781.912326,0.264416,498,reports/semantic_kitti_seq00_static/seq00_static_2150k.ply
00,2200000,2200000,428,224544,1102759,872697,174.256000,13.792000,343.214000,EC,3916.063640,3916.063640,0.255358,522,reports/semantic_kitti_seq00_static/seq00_static_2200k.ply
00,2250000,2250000,439,227830,1135588,886582,174.256000,13.792000,343.976000,EC,3994.512398,3994.512398,0.250343,522,reports/semantic_kitti_seq00_static/seq00_static_2250k.ply
00,2300000,2300000,451,230964,1164769,904267,174.256000,13.792000,343.976000,EC,4094.237299,4094.237299,0.244246,529,reports/semantic_kitti_seq00_static/seq00_static_2300k.ply
00,2350000,2350000,460,234115,1188894,926991,174.256000,13.792000,343.976000,EC,4184.393791,4184.393791,0.238983,551,reports/semantic_kitti_seq00_static/seq00_static_2350k.ply
00,2400000,2400000,468,236578,1214120,949302,174.256000,13.792000,343.976000,EC,4335.660401,4335.660401,0.230645,551,reports/semantic_kitti_seq00_static/seq00_static_2400k.ply
00,2450000,2450000,482,241707,1235882,972411,174.256000,13.792000,343.976000,EC,4422.011356,4422.011356,0.226141,566,reports/semantic_kitti_seq00_static/seq00_static_2450k.ply
00,2500000,2500000,492,247541,1256663,995796,174.256000,13.792000,343.976000,EC,4475.152701,4475.152701,0.223456,579,reports/semantic_kitti_seq00_static/seq00_static_2500k.ply
00,2550000,2550000,500,251077,1277465,1021458,174.256000,13.792000,343.976000,EC,4535.882158,4535.882158,0.220464,587,reports/semantic_kitti_seq00_static/seq00_static_2550k.ply
00,2600000,2600000,511,255000,1301813,1043187,174.256000,13.792000,343.976000,EC,4642.532694,4642.532694,0.215400,592,reports/semantic_kitti_seq00_static/seq00_static_2600k.ply
00,2650000,2650000,525,264149,1323815,1062036,174.428000,13.792000,343.976000,EC,4754.870849,4754.870849,0.210311,608,reports/semantic_kitti_seq00_static/seq00_static_2650k.ply
00,2700000,2700000,540,277739,1339948,1082313,177.600000,13.792000,343.976000,EC,4835.169285,4835.169285,0.206818,632,reports/semantic_kitti_seq00_static/seq00_static_2700k.ply
00,2750000,2750000,567,288370,1358212,1103418,178.620000,13.792000,343.976000,EC,4952.321464,4952.321464,0.201926,649,reports/semantic_kitti_seq00_static/seq00_static_2750k.ply
00,2800000,2800000,582,295956,1371973,1132071,182.201000,13.792000,343.976000,EC,5077.207800,5077.207800,0.196959,658,reports/semantic_kitti_seq00_static/seq00_static_2800k.ply
00,2850000,2850000,592,305293,1384234,1160473,183.528000,13.792000,344.179000,EC,5126.061020,5126.061020,0.195082,667,reports/semantic_kitti_seq00_static/seq00_static_2850k.ply
00,2900000,2900000,604,315802,1396122,1188076,184.550000,13.792000,350.919000,EC,5219.437136,5219.437136,0.191592,669,reports/semantic_kitti_seq00_static/seq00_static_2900k.ply
00,2950000,2950000,619,327179,1408957,1213864,184.550000,13.792000,363.081000,EC,5304.656068,5304.656068,0.188514,671,reports/semantic_kitti_seq00_static/seq00_static_2950k.ply
00,3000000,3000000,627,333711,1429499,1236790,186.236000,13.792000,370.594000,EC,5443.142230,5443.142230,0.183717,688,reports/semantic_kitti_seq00_static/seq00_static_3M.ply
00,3050000,3050000,636,342122,1450026,1257852,186.928000,13.792000,378.450000,EC,5555.050397,5555.050397,0.180016,694,reports/semantic_kitti_seq00_static/seq00_static_3050k.ply
00,3100000,3100000,648,358364,1457499,1284137,186.928000,13.792000,392.512000,EC,5677.164149,5677.164149,0.176144,697,reports/semantic_kitti_seq00_static/seq00_static_3100k.ply
00,3150000,3150000,661,371645,1463949,1314406,186.928000,13.792000,405.662000,EC,5694.810422,5694.810422,0.175598,708,reports/semantic_kitti_seq00_static/seq00_static_3150k.ply
00,3200000,3200000,676,387175,1472044,1340781,186.928000,13.792000,417.522000,EC,5832.580355,5832.580355,0.171451,722,reports/semantic_kitti_seq00_static/seq00_static_3200k.ply
00,3250000,3250000,689,402514,1482132,1365354,186.928000,13.792000,434.264000,EC,5846.015857,5846.015857,0.171057,726,reports/semantic_kitti_seq00_static/seq00_static_3250k.ply
00,3300000,3300000,699,412406,1498094,1389500,191.481000,13.792000,444.293000,EC,5877.024267,5877.024267,0.170154,732,reports/semantic_kitti_seq00_static/seq00_static_3300k.ply
00,3350000,3350000,709,418782,1512860,1418358,191.606000,13.792000,453.134000,EC,6129.720090,6129.720090,0.163140,741,reports/semantic_kitti_seq00_static/seq00_static_3350k.ply
00,3400000,3400000,722,426698,1528887,1444415,191.606000,13.792000,462.739000,EC,6145.136257,6145.136257,0.162730,760,reports/semantic_kitti_seq00_static/seq00_static_3400k.ply
00,3450000,3450000,736,435862,1548358,1465780,193.768000,13.792000,468.139000,EC,6193.991507,6193.991507,0.161447,799,reports/semantic_kitti_seq00_static/seq00_static_3450k.ply
00,3500000,3500000,746,441208,1564538,1494254,196.734000,13.792000,470.908000,EC,6275.350184,6275.350184,0.159354,801,reports/semantic_kitti_seq00_static/seq00_static_3500k.ply
00,3550000,3550000,758,446921,1580561,1522518,203.795000,13.792000,471.961000,EC,6366.812507,6366.812507,0.157064,805,reports/semantic_kitti_seq00_static/seq00_static_3550k.ply
00,3600000,3600000,775,452849,1595967,1551184,214.723000,13.792000,471.961000,EC,6548.581185,6548.581185,0.152705,807,reports/semantic_kitti_seq00_static/seq00_static_3600k.ply
00,3650000,3650000,788,457638,1613324,1579038,224.386000,13.792000,471.961000,EC,6577.111531,6577.111531,0.152042,817,reports/semantic_kitti_seq00_static/seq00_static_3650k.ply
00,3700000,3700000,799,462021,1635919,1602060,237.738000,13.792000,471.961000,EC,6661.122867,6661.122867,0.150125,817,reports/semantic_kitti_seq00_static/seq00_static_3700k.ply
00,3750000,3750000,807,465383,1663509,1621108,244.348000,13.792000,471.961000,EC,6716.540774,6716.540774,0.148886,837,reports/semantic_kitti_seq00_static/seq00_static_3750k.ply
00,3800000,3800000,813,467211,1695904,1636885,249.559000,13.792000,471.961000,EC,6867.158322,6867.158322,0.145621,848,reports/semantic_kitti_seq00_static/seq00_static_3800k.ply
00,3850000,3850000,820,468473,1729521,1652006,255.268000,13.792000,471.961000,EC,7034.273143,7034.273143,0.142161,855,reports/semantic_kitti_seq00_static/seq00_static_3850k.ply
00,3900000,3900000,829,469635,1761690,1668675,263.153000,13.792000,471.961000,EC,7068.607134,7068.607134,0.141471,866,reports/semantic_kitti_seq00_static/seq00_static_3900k.ply
00,3950000,3950000,842,475461,1785493,1689046,270.968000,13.792000,471.961000,EC,7083.269546,7083.269546,0.141178,879,reports/semantic_kitti_seq00_static/seq00_static_3950k.ply
00,4000000,4000000,853,482965,1805107,1711928,277.840000,13.792000,471.961000,EC,7150.815115,7150.815115,0.139844,910,reports/semantic_kitti_seq00_static/seq00_static_4M.ply
00,4050000,4050000,862,488922,1825138,1735940,283.398000,13.792000,471.961000,EC,7425.253008,7425.253008,0.134676,923,reports/semantic_kitti_seq00_static/seq00_static_4050k.ply
00,4100000,4100000,872,495320,1843073,1761607,292.027000,13.792000,471.961000,EC,7437.811700,7437.811700,0.134448,929,reports/semantic_kitti_seq00_static/seq00_static_4100k.ply
00,4150000,4150000,883,498671,1861922,1789407,303.678000,13.792000,471.961000,EC,7551.369792,7551.369792,0.132426,940,reports/semantic_kitti_seq00_static/seq00_static_4150k.ply
00,4200000,4200000,891,500828,1884772,1814400,311.200000,13.792000,471.961000,EC,7570.171851,7570.171851,0.132097,945,reports/semantic_kitti_seq00_static/seq00_static_4200k.ply
00,4250000,4250000,899,503004,1912950,1834046,318.470000,13.792000,471.961000,EC,7686.909927,7686.909927,0.130091,965,reports/semantic_kitti_seq00_static/seq00_static_4250k.ply
00,4300000,4300000,905,506030,1938503,1855467,324.048000,13.792000,471.961000,EC,7838.891859,7838.891859,0.127569,976,reports/semantic_kitti_seq00_static/seq00_static_4300k.ply
00,4350000,4350000,911,508994,1964943,1876063,330.038000,13.792000,471.961000,EC,7846.924389,7846.924389,0.127438,978,reports/semantic_kitti_seq00_static/seq00_static_4350k.ply
00,4400000,4400000,919,512430,1993346,1894224,337.310000,13.792000,471.961000,EC,7919.495205,7919.495205,0.126271,987,reports/semantic_kitti_seq00_static/seq00_static_4400k.ply
00,4450000,4450000,927,515640,2026018,1908342,339.372000,13.792000,471.961000,EC,8068.499347,8068.499347,0.123939,999,reports/semantic_kitti_seq00_static/seq00_static_4450k.ply
00,4500000,4500000,937,518041,2060740,1921219,349.591000,13.792000,471.961000,EC,8205.584159,8205.584159,0.121868,1010,reports/semantic_kitti_seq00_static/seq00_static_4500k.ply
00,4550000,4550000,945,522197,2091538,1936265,354.666000,13.792000,471.961000,EC,8242.620443,8242.620443,0.121321,1019,reports/semantic_kitti_seq00_static/seq00_static_4550k.ply
00,4600000,4600000,953,525972,2122003,1952025,357.377000,13.792000,471.961000,EC,8291.794632,8291.794632,0.120601,1034,reports/semantic_kitti_seq00_static/seq00_static_4600k.ply
00,4650000,4650000,962,530201,2150790,1969009,358.222000,13.792000,471.961000,EC,8499.840750,8499.840750,0.117649,1037,reports/semantic_kitti_seq00_static/seq00_static_4650k.ply
00,4700000,4700000,972,534364,2181082,1984554,358.222000,13.792000,471.961000,EC,8609.709855,8609.709855,0.116148,1035,reports/semantic_kitti_seq00_static/seq00_static_4700k.ply
00,4750000,4750000,983,536936,2216366,1996698,358.222000,14.962000,471.961000,EC,8611.491937,8611.491937,0.116124,1043,reports/semantic_kitti_seq00_static/seq00_static_4750k.ply
00,4800000,4800000,992,539008,2250775,2010217,358.222000,14.962000,471.961000,EC,8709.357785,8709.357785,0.114819,1061,reports/semantic_kitti_seq00_static/seq00_static_4800k.ply
00,4850000,4850000,1000,542269,2277938,2029793,358.222000,14.962000,471.961000,EC,8840.996495,8840.996495,0.113109,1062,reports/semantic_kitti_seq00_static/seq00_static_4850k.ply
00,4900000,4900000,1008,545258,2307088,2047654,358.222000,14.962000,471.961000,EC,8857.101243,8857.101243,0.112904,1063,reports/semantic_kitti_seq00_static/seq00_static_4900k.ply
00,4950000,4950000,1015,548865,2332094,2069041,358.222000,14.962000,471.961000,EC,8971.029340,8971.029340,0.111470,1073,reports/semantic_kitti_seq00_static/seq00_static_4950k.ply
00,5000000,5000000,1023,552253,2359605,2088142,358.222000,15.616000,471.961000,EC,9085.726841,9085.726841,0.110063,1090,reports/semantic_kitti_seq00_static/seq00_static_5M.ply
00,50000,50000,3,3568,31046,15386,68.269000,5.795000,100.897000,RG,304.527360,304.527360,3.283777,39,reports/semantic_kitti_seq00_static/seq00_static_50k.ply
00,100000,100000,8,7739,63214,29047,68.269000,5.987000,103.673000,RG,633.121844,633.121844,1.579475,56,reports/semantic_kitti_seq00_static/seq00_static_100k.ply
00,150000,150000,15,12589,92797,44614,87.181000,6.392000,110.297000,RG,1049.642383,1049.642383,0.952705,68,reports/semantic_kitti_seq00_static/seq00_static_150k.ply
00,200000,200000,24,17167,117201,65632,91.263000,6.710000,117.872000,RG,1367.924491,1367.924491,0.731035,99,reports/semantic_kitti_seq00_static/seq00_static_200k.ply
00,250000,250000,32,22335,139605,88060,93.897000,6.948000,125.930000,RG,1706.556637,1706.556637,0.585975,121,reports/semantic_kitti_seq00_static/seq00_static_250k.ply
00,300000,300000,43,29996,155802,114202,93.897000,6.948000,133.388000,RG,2100.271085,2100.271085,0.476129,140,reports/semantic_kitti_seq00_static/seq00_static_300k.ply
00,350000,350000,54,38150,167738,144112,95.704000,7.053000,146.328000,RG,2576.284549,2576.284549,0.388156,173,reports/semantic_kitti_seq00_static/seq00_static_350k.ply
00,400000,400000,62,43609,182330,174061,96.071000,7.160000,155.180000,RG,2849.284002,2849.284002,0.350965,200,reports/semantic_kitti_seq00_static/seq00_static_400k.ply
00,450000,450000,71,50880,201057,198063,96.071000,7.329000,163.493000,RG,3302.919374,3302.919374,0.302762,219,reports/semantic_kitti_seq00_static/seq00_static_450k.ply
00,500000,500000,84,61134,218676,220190,96.071000,7.780000,172.488000,RG,3626.518996,3626.518996,0.275747,244,reports/semantic_kitti_seq00_static/seq00_static_500k.ply
00,550000,550000,94,69731,243089,237180,97.134000,7.969000,178.912000,RG,4115.016490,4115.016490,0.243012,262,reports/semantic_kitti_seq00_static/seq00_static_550k.ply
00,600000,600000,104,77699,267009,255292,98.740000,8.239000,183.251000,RG,4515.789567,4515.789567,0.221445,280,reports/semantic_kitti_seq00_static/seq00_static_600k.ply
