x,y,z,r,g,b
2.285352,11.705764,0.108312,128,179,91
2.252965,11.735755,0.107315,128,179,91
2.218574,11.756746,0.107317,128,179,91
2.190195,11.808735,0.107321,128,179,91
2.155802,11.832726,0.107324,128,179,91
2.122407,11.864717,0.107327,128,179,91
2.110231,11.897711,0.106329,128,179,91
2.077843,11.934701,0.106333,128,179,91
2.042446,11.957693,0.106336,128,179,91
2.010063,11.993684,0.106340,128,179,91
1.977677,12.033674,0.106344,128,179,91
1.946298,12.076665,0.105348,128,179,91
1.911906,12.108657,0.105352,128,179,91
1.879526,12.148648,0.105356,128,179,91
1.864339,12.175643,0.105359,128,179,91
1.830952,12.215634,0.104364,128,179,91
1.796570,12.245626,0.104367,128,179,91
1.763186,12.286618,0.104372,128,179,91
1.726794,12.310612,0.104376,128,179,91
1.692407,12.348604,0.103381,128,179,91
1.658025,12.385596,0.103386,128,179,91
1.644848,12.429590,0.103390,128,179,91
1.620498,12.538579,0.102401,128,179,91
1.586116,12.583571,0.102407,128,179,91
1.552740,12.634564,0.101413,128,179,91
1.520368,12.697556,0.101420,128,179,91
1.482975,12.730550,0.101426,128,179,91
1.466794,12.757545,0.100429,128,179,91
1.430409,12.797539,0.100435,128,179,91
1.394025,12.838532,0.100442,128,179,91
1.357646,12.875526,0.100448,128,179,91
1.320258,12.913521,0.099454,128,179,91
1.284885,12.962515,0.099461,128,179,91
1.246495,12.996510,0.099467,128,179,91
1.230316,13.036506,0.099472,128,179,91
1.191930,13.070501,0.098479,128,179,91
1.154548,13.116495,0.098486,128,179,91
1.117172,13.158490,0.098493,128,179,91
1.078790,13.196486,0.097500,128,179,91
1.041414,13.246481,0.097509,128,179,91
1.003035,13.288477,0.097516,128,179,91
0.982840,13.303475,0.097520,128,179,91
0.944460,13.357471,0.096529,128,179,91
0.906087,13.398467,0.096536,128,179,91
0.866706,13.445462,0.096545,128,179,91
0.827326,13.495459,0.095554,128,179,91
0.727380,13.600451,0.094575,128,179,91
0.688009,13.657448,0.094585,128,179,91
-2.434614,14.733637,0.085205,128,179,91
-2.482304,14.574634,0.087190,128,179,91
-2.569564,14.828662,0.085247,128,179,91
-2.609991,14.779665,0.085248,128,179,91
-2.588619,14.357635,0.088178,128,179,91
-2.592176,14.091617,0.090138,128,179,91
-2.627599,14.034616,0.091136,128,179,91
-2.633136,13.798600,0.092100,128,179,91
-2.652353,13.776601,0.093100,128,179,91
-2.715686,13.883617,0.092129,128,179,91
-2.767067,13.916628,0.091145,128,179,91
-2.812470,13.914634,0.091154,128,179,91
-2.804038,13.623610,0.094106,128,179,91
-2.831490,13.532606,0.094096,128,179,91
-2.865657,13.593616,0.094113,128,179,91
-2.904070,13.563619,0.094116,128,179,91
-2.980387,13.719642,0.093156,128,179,91
-2.969942,13.444617,0.095110,128,179,91
-3.006362,13.406619,0.095111,128,179,91
-3.021846,13.266610,0.096091,128,179,91
-3.080205,13.335624,0.095114,128,179,91
-3.096421,13.307623,0.096113,128,179,91
-3.121879,13.218619,0.096103,128,179,91
-3.173249,13.256630,0.096120,128,179,91
-3.189734,13.127620,0.097102,128,179,91
-3.231132,13.120625,0.097109,128,179,91
-3.290492,13.188642,0.096133,128,179,91
-3.369808,13.338668,0.095174,128,179,91
-3.367074,13.230658,0.096156,128,179,91
-3.402489,13.195660,0.096157,128,179,91
-3.446891,13.195667,0.096166,128,179,91
-3.497276,13.220677,0.096181,128,179,91
-3.541678,13.219685,0.095191,128,179,91
-3.570119,13.154683,0.096186,128,179,91
-3.599555,13.095682,0.096182,128,179,91
-3.648946,13.114692,0.096196,128,179,91
-3.683113,13.162704,0.096212,128,179,91
-3.723523,13.146708,0.096218,128,179,91
-3.799862,13.262734,0.095255,128,179,91
-3.833284,13.220737,0.095255,128,179,91
-3.837778,13.070722,0.096230,128,179,91
-3.917350,13.116741,0.095256,128,179,91
-3.959750,13.109748,0.095264,128,179,91
-4.102947,13.453815,0.093357,128,179,91
-4.061526,13.150773,0.095294,128,179,91
-4.054036,12.969749,0.096261,128,179,91
-4.080481,12.905748,0.097255,128,179,91
-4.359403,13.692897,0.090459,128,179,91
-4.159055,12.945768,0.096280,128,179,91
-4.443971,13.738920,0.090488,128,179,91
-4.271808,13.021800,0.095320,128,179,91
-4.332188,13.067819,0.095342,128,179,91
-4.334671,12.930802,0.096318,128,179,91
-4.774307,14.177050,0.086647,128,179,91
-4.752844,13.955019,0.087603,128,179,91
-4.803996,14.037041,0.087630,128,179,91
-4.759567,13.750998,0.089569,128,179,91
-4.831929,13.822023,0.088600,128,179,91
-4.885314,13.838038,0.088616,128,179,91
-4.914751,13.780040,0.088613,128,179,91
-4.940198,13.710038,0.089607,128,179,91
4.591360,11.628268,0.025306,128,179,91
4.561156,11.605268,0.026305,128,179,91
4.518757,11.605257,0.026304,128,179,91
4.478354,11.612247,0.026304,128,179,91
4.431946,11.603238,0.027303,128,179,91
4.389548,11.602229,0.027302,128,179,91
4.353150,11.618217,0.027302,128,179,91
4.306748,11.606209,0.027301,128,179,91
4.277539,11.585207,0.028301,128,179,91
4.244145,11.608194,0.027300,128,179,91
4.192734,11.583189,0.028299,128,179,91
4.152333,11.587178,0.028299,128,179,91
4.113932,11.597168,0.028299,128,179,91
4.064521,11.576161,0.029298,128,179,91
4.026125,11.584150,0.029298,128,179,91
4.003919,11.581145,0.029297,128,179,91
3.959519,11.571138,0.029297,128,179,91
3.918110,11.573129,0.029296,128,179,91
3.882722,11.587118,0.029296,128,179,91
3.833302,11.566112,0.030296,128,179,91
3.791905,11.563103,0.030295,128,179,91
3.768698,11.556099,0.030295,128,179,91
3.725294,11.548090,0.031294,128,179,91
3.683894,11.545082,0.031294,128,179,91
3.646495,11.555072,0.031294,128,179,91
3.579060,11.473073,0.032292,128,179,91
3.521636,11.420072,0.033290,128,179,91
3.486240,11.434061,0.033290,128,179,91
3.459031,11.411058,0.034290,128,179,91
3.417624,11.407050,0.034289,128,179,91
3.382230,11.420040,0.034289,128,179,91
3.337823,11.404033,0.034289,128,179,91
3.298417,11.406024,0.034289,128,179,91
3.259013,11.407015,0.034289,128,179,91
3.210603,11.375010,0.035287,128,179,91
3.197413,11.396004,0.035288,128,179,91
3.154002,11.382996,0.035288,128,179,91
3.117605,11.391987,0.035288,128,179,91
3.078197,11.392978,0.035288,128,179,91
3.038796,11.390969,0.036288,128,179,91
3.001401,11.394960,0.036288,128,179,91
2.960990,11.391953,0.036288,128,179,91
2.941794,11.390949,0.036288,128,179,91
2.898382,11.374943,0.036287,128,179,91
2.856978,11.363935,0.037287,128,179,91
2.820582,11.370926,0.037287,128,179,91
2.783178,11.376917,0.037288,128,179,91
2.743778,11.371910,0.037288,128,179,91
2.709376,11.390900,0.037289,128,179,91
2.681160,11.354899,0.037288,128,179,91
2.635749,11.324894,0.038286,128,179,91
2.601349,11.341885,0.038287,128,179,91
2.569963,11.367874,0.038289,128,179,91
2.538573,11.395864,0.037291,128,179,91
2.510186,11.438851,0.037293,128,179,91
2.496994,11.464846,0.036295,128,179,91
2.463600,11.486835,0.036296,128,179,91
2.439226,11.547822,0.035300,128,179,91
2.371771,11.416827,0.037294,128,179,91
2.336374,11.428819,0.037295,128,179,91
2.308661,11.657783,0.034309,128,179,91
2.274263,11.680774,0.034311,128,179,91
2.263079,11.719766,0.034314,128,179,91
2.232698,11.758757,0.033317,128,179,91
2.199305,11.787747,0.033320,128,179,91
2.166917,11.820738,0.033323,128,179,91
2.132520,11.847728,0.032325,128,179,91
2.103145,11.894718,0.032330,128,179,91
2.069755,11.925709,0.031333,128,179,91
2.054562,11.950705,0.031335,128,179,91
2.022179,11.986694,0.031339,128,179,91
1.987783,12.017686,0.030342,128,179,91
1.955398,12.057676,0.030346,128,179,91
1.922013,12.091669,0.029350,128,179,91
1.888627,12.127660,0.029354,128,179,91
1.873433,12.158654,0.029357,128,179,91
1.840048,12.196646,0.028362,128,179,91
1.805662,12.228639,0.028366,128,179,91
1.772279,12.268630,0.027370,128,179,91
1.736887,12.300622,0.027375,128,179,91
1.701498,12.331615,0.027379,128,179,91
1.668121,12.371608,0.026384,128,179,91
1.651928,12.401603,0.026387,128,179,91
1.626573,12.502591,0.024397,128,179,91
1.595198,12.569583,0.023405,128,179,91
1.560818,12.614575,0.023411,128,179,91
1.528444,12.677567,0.022418,128,179,91
1.492055,12.716560,0.022424,128,179,91
1.456676,12.757553,0.021430,128,179,91
1.440491,12.791550,0.021434,128,179,91
1.403099,12.828544,0.020440,128,179,91
1.366716,12.871537,0.020447,128,179,91
1.330336,12.911531,0.019453,128,179,91
1.293957,12.954526,0.019460,128,179,91
1.255566,12.988520,0.018466,128,179,91
1.218183,13.029514,0.018473,128,179,91
1.200999,13.063512,0.017477,128,179,91
1.163620,13.103507,0.017484,128,179,91
1.125234,13.143502,0.016491,128,179,91
1.086848,13.189496,0.016499,128,179,91
1.049472,13.238491,0.015507,128,179,91
1.010087,13.270488,0.015514,128,179,91
0.966680,13.264484,0.015517,128,179,91
0.953526,13.349481,0.014527,128,179,91
0.914143,13.391478,0.013535,128,179,91
0.863698,13.292479,0.015530,128,179,91
0.751596,13.517465,0.011564,128,179,91
0.710207,13.542462,0.011571,128,179,91
0.652660,13.668456,0.009590,128,179,91
-2.507199,14.760661,-0.006776,128,179,91
-2.558586,14.782670,-0.006763,128,179,91
-2.599011,14.735674,-0.006761,128,179,91
-2.600551,14.459655,-0.002804,128,179,91
-2.549259,13.876607,0.005096,128,179,91
-2.587679,13.837608,0.006097,128,179,91
-2.636074,13.853617,0.005109,128,179,91
-2.678214,13.964631,0.004135,128,179,91
-2.729594,13.997641,0.003150,128,179,91
-2.755060,13.883636,0.005137,128,179,91
-2.777527,13.759629,0.006122,128,179,91
-2.837889,13.837643,0.005147,128,179,91
-2.881289,13.829649,0.005154,128,179,91
-2.940653,13.899663,0.004177,128,179,91
-3.017706,14.172697,0.000237,128,179,91
-3.007255,13.890673,0.004190,128,179,91
-3.001791,13.639650,0.007148,128,179,91
-3.037216,13.593653,0.008148,128,179,91
-3.054693,13.460643,0.010129,128,179,91
-3.070168,13.324634,0.011110,128,179,91
-3.065686,13.102612,0.014072,128,179,91
-3.122060,13.158625,0.014093,128,179,91
-3.162214,13.241639,0.012115,128,179,91
-3.189650,13.169637,0.013109,128,179,91
-3.222083,13.117636,0.014106,128,179,91
-3.248528,13.041633,0.015099,128,179,91
-3.330840,13.205661,0.012144,128,179,91
-3.359277,13.139659,0.013139,128,179,91
-3.397440,13.206672,0.012158,128,179,91
-3.422880,13.130668,0.013150,128,179,91
-3.468278,13.135675,0.013161,128,179,91
-3.506689,13.113680,0.013165,128,179,91
-3.518164,12.983668,0.015145,128,179,91
-3.595496,13.112695,0.013184,128,179,91
-3.590994,12.927674,0.015151,128,179,91
-3.713989,13.309736,0.010244,128,179,91
-3.808284,13.495773,0.007297,128,179,91
-3.797803,13.285748,0.010258,128,179,91
-3.877129,13.412778,0.008298,128,179,91
-3.925529,13.420788,0.007310,128,179,91
-4.007855,13.551819,0.005352,128,179,91
-4.024311,13.447811,0.007338,128,179,91
-4.028554,13.379805,0.007327,128,179,91
-4.075953,13.384815,0.007338,128,179,91
-4.188223,13.612863,0.004404,128,179,91
-4.171749,13.396835,0.007363,128,179,91
-4.244093,13.486860,0.005396,128,179,91
-4.347394,13.672904,0.002453,128,179,91
-4.392800,13.665914,0.002463,128,179,91
-4.426984,13.698925,0.002477,128,179,91
-4.484356,13.733943,0.001497,128,179,91
-4.535752,13.744956,0.001512,128,179,91
-4.570175,13.702959,0.001513,128,179,91
-4.614593,13.688969,0.001521,128,179,91
-4.833680,14.220082,-0.006330,128,179,91
4.729279,11.727284,-0.064692,128,179,91
4.685872,11.729274,-0.064693,128,179,91
4.606437,11.641277,-0.062694,128,179,91
4.563038,11.639268,-0.061695,128,179,91
4.517630,11.634258,-0.061696,128,179,91
4.496427,11.635254,-0.061696,128,179,91
4.449025,11.622246,-0.060697,128,179,91
4.410625,11.633234,-0.060697,128,179,91
4.369224,11.636225,-0.060698,128,179,91
4.319808,11.620217,-0.059699,128,179,91
4.277408,11.619207,-0.059699,128,179,91
4.252200,11.609204,-0.058700,128,179,91
4.205795,11.597197,-0.058700,128,179,91
4.167395,11.607185,-0.058701,128,179,91
4.126994,11.611176,-0.058701,128,179,91
4.077582,11.591168,-0.057702,128,179,91
4.038186,11.596159,-0.057702,128,179,91
3.999783,11.606148,-0.057702,128,179,91
3.971577,11.584146,-0.056703,128,179,91
3.924162,11.569139,-0.055704,128,179,91
3.893778,11.598125,-0.056703,128,179,91
3.852374,11.598117,-0.055704,128,179,91
3.804964,11.580111,-0.055704,128,179,91
3.765557,11.587100,-0.055705,128,179,91
3.721153,11.576093,-0.054705,128,179,91
3.702959,11.581087,-0.054705,128,179,91
3.654542,11.560081,-0.053706,128,179,91
3.581099,11.460085,-0.051708,128,179,91
3.537696,11.449077,-0.050709,128,179,91
3.495290,11.442069,-0.050709,128,179,91
3.451881,11.432062,-0.049710,128,179,91
3.413482,11.436052,-0.049710,128,179,91
3.389271,11.424049,-0.049710,128,179,91
3.349872,11.424041,-0.049711,128,179,91
3.307457,11.418033,-0.048711,128,179,91
3.269064,11.419024,-0.048711,128,179,91
3.230660,11.424014,-0.048711,128,179,91
3.189255,11.417006,-0.048711,128,179,91
3.148850,11.413998,-0.047711,128,179,91
3.128648,11.411994,-0.047712,128,179,91
3.087241,11.404986,-0.047712,128,179,91
3.049841,11.410976,-0.047712,128,179,91
3.012446,11.414968,-0.047711,128,179,91
2.969030,11.401961,-0.046712,128,179,91
2.929627,11.399953,-0.046712,128,179,91
2.907421,11.389950,-0.045712,128,179,91
2.870019,11.395941,-0.045712,128,179,91
2.830616,11.392933,-0.045712,128,179,91
2.791215,11.388926,-0.045712,128,179,91
2.755816,11.401916,-0.045711,128,179,91
2.719419,11.409907,-0.045710,128,179,91
2.673004,11.377902,-0.044711,128,179,91
2.625581,11.343898,-0.043713,128,179,91
2.614393,11.375891,-0.044711,128,179,91
2.581000,11.395881,-0.044710,128,179,91
2.552613,11.437869,-0.045707,128,179,91
2.521227,11.465858,-0.045706,128,179,91
2.490838,11.500847,-0.046703,128,179,91
2.458448,11.526837,-0.046701,128,179,91
2.474156,11.762808,-0.051689,128,179,91
2.389818,11.480830,-0.045703,128,179,91
2.352417,11.484822,-0.045702,128,179,91
2.345082,11.623802,-0.047694,128,179,91
2.320712,11.687790,-0.049690,128,179,91
2.289325,11.722779,-0.049687,128,179,91
2.255932,11.750770,-0.050684,128,179,91
2.241739,11.777764,-0.050682,128,179,91
2.210354,11.814754,-0.051679,128,179,91
2.176966,11.841746,-0.051676,128,179,91
2.143573,11.872737,-0.052673,128,179,91
2.113196,11.914727,-0.053669,128,179,91
2.079810,11.943718,-0.053666,128,179,91
2.047421,11.982709,-0.054663,128,179,91
2.032230,12.007703,-0.054660,128,179,91
1.999843,12.047694,-0.055656,128,179,91
1.967461,12.085685,-0.055652,128,179,91
1.933073,12.114677,-0.056649,128,179,91
1.900692,12.154669,-0.057644,128,179,91
1.866307,12.184660,-0.057640,128,179,91
1.833918,12.234652,-0.058635,128,179,91
1.817728,12.256647,-0.059633,128,179,91
1.784346,12.296639,-0.059628,128,179,91
1.747953,12.320632,-0.060624,128,179,91
1.713569,12.356624,-0.060620,128,179,91
1.679188,12.391618,-0.061615,128,179,91
1.645809,12.435609,-0.062609,128,179,91
1.620452,12.541597,-0.064599,128,179,91
1.608281,12.594591,-0.065594,128,179,91
1.573895,12.645584,-0.066587,128,179,91
1.546545,12.737575,-0.068578,128,179,91
1.510156,12.778567,-0.068572,128,179,91
1.474780,12.817561,-0.069566,128,179,91
1.438397,12.856555,-0.070560,128,179,91
1.401006,12.895550,-0.071554,128,179,91
1.383820,12.923546,-0.071550,128,179,91
1.348446,12.970540,-0.072543,128,179,91
1.311059,13.012534,-0.073536,128,179,91
1.231274,13.047524,-0.073527,128,179,91
1.157519,13.139514,-0.075512,128,179,91
0.731360,13.655471,-0.085419,128,179,91
0.690982,13.705467,-0.086410,128,179,91
0.631428,13.799463,-0.088393,128,179,91
-2.436382,14.906673,-0.113768,128,179,91
-2.510681,15.082696,-0.117727,128,179,91
-2.546124,14.996696,-0.115733,128,179,91
-2.540716,14.649673,-0.108786,128,179,91
-2.555947,14.594671,-0.107792,128,179,91
-2.550530,14.265648,-0.100844,128,179,91
-2.636794,14.508677,-0.106789,128,179,91
-2.664259,14.390674,-0.103801,128,179,91
-2.729602,14.496691,-0.106772,128,179,91
-2.747100,14.323681,-0.102795,128,179,91
-2.727714,13.947650,-0.094858,128,179,91
-2.776102,13.964659,-0.095846,128,179,91
-2.787340,13.899654,-0.093854,128,179,91
-2.819780,13.828653,-0.092859,128,179,91
-2.865176,13.830660,-0.092849,128,179,91
-2.913572,13.843669,-0.093837,128,179,91
-2.992867,14.019695,-0.097793,128,179,91
-2.997391,13.807678,-0.092826,128,179,91
-2.987687,13.643663,-0.089854,128,179,91
-3.052028,13.740681,-0.091825,128,179,91
-3.021638,13.373644,-0.084892,128,179,91
-3.028144,13.192628,-0.080920,128,179,91
-3.068552,13.177632,-0.080915,128,179,91
-3.113955,13.182639,-0.080905,128,179,91
-3.156350,13.179645,-0.080897,128,179,91
-3.173570,13.155646,-0.080897,128,179,91
-3.217965,13.159653,-0.080887,128,179,91
-3.228449,13.013639,-0.077910,128,179,91
-3.306764,13.163667,-0.081868,128,179,91
-3.330219,13.074661,-0.079879,128,179,91
-3.362651,13.025661,-0.078880,128,179,91
-3.459920,13.248699,-0.083822,128,179,91
-3.453194,13.127686,-0.081844,128,179,91
-3.438734,12.889659,-0.076888,128,179,91
-3.550970,13.166706,-0.082816,128,179,91
-3.547483,12.976686,-0.078850,128,179,91
-3.665717,13.265737,-0.084774,128,179,91
-3.689159,13.185733,-0.083783,128,179,91
-3.780453,13.363768,-0.087732,128,179,91
-3.796669,13.338769,-0.087733,128,179,91
-3.845068,13.348779,-0.087720,128,179,91
-3.918401,13.453804,-0.090686,128,179,91
-3.982769,13.518825,-0.091660,128,179,91
-4.075070,13.684861,-0.095610,128,179,91
-4.174860,13.705884,-0.096583,128,179,91
-4.167127,13.595871,-0.094603,128,179,91
-4.235479,13.671894,-0.096574,128,179,91
-4.297852,13.722914,-0.097550,128,179,91
-4.323290,13.650911,-0.096557,128,179,91
-4.375679,13.668925,-0.097541,128,179,91
-4.414102,13.637930,-0.096537,128,179,91
-4.490447,13.731958,-0.099502,128,179,91
-4.529613,13.782974,-0.100483,128,179,91
-4.552060,13.701969,-0.098492,128,179,91
-4.628408,13.791998,-0.101457,128,179,91
-4.632888,13.655984,-0.098480,128,179,91
-4.670310,13.622989,-0.097477,128,179,91
-4.712726,13.604997,-0.097469,128,179,91
4.766402,11.786283,-0.132692,128,179,91
4.720996,11.783275,-0.131693,128,179,91
4.682602,11.795263,-0.131693,128,179,91
4.601165,11.702267,-0.128694,128,179,91
4.571954,11.684265,-0.127695,128,179,91
4.533558,11.695253,-0.127695,128,179,91
4.486152,11.684246,-0.126696,128,179,91
4.443751,11.685235,-0.126697,128,179,91
4.396348,11.672228,-0.125697,128,179,91
4.361954,11.693215,-0.125698,128,179,91
4.315548,11.683208,-0.125698,128,179,91
4.291345,11.675204,-0.124699,128,179,91
4.247942,11.672195,-0.124699,128,179,91
4.200535,11.658188,-0.123700,128,179,91
4.162130,11.670177,-0.123700,128,179,91
4.116724,11.661167,-0.122701,128,179,91
4.080335,11.674157,-0.122701,128,179,91
4.033923,11.663150,-0.122701,128,179,91
4.009717,11.654145,-0.121702,128,179,91
3.965316,11.645138,-0.121702,128,179,91
3.926917,11.654127,-0.121702,128,179,91
3.885519,11.653119,-0.120703,128,179,91
3.843112,11.651111,-0.120703,128,179,91
3.801706,11.652101,-0.119703,128,179,91
3.775500,11.635099,-0.119704,128,179,91
3.735101,11.636089,-0.118704,128,179,91
3.694697,11.639080,-0.118704,128,179,91
3.653293,11.638071,-0.118704,128,179,91
3.574851,11.520078,-0.114707,128,179,91
3.535447,11.524069,-0.114707,128,179,91
3.487042,11.496062,-0.113708,128,179,91
3.468840,11.503057,-0.113708,128,179,91
3.420425,11.477053,-0.112709,128,179,91
3.387035,11.497041,-0.112708,128,179,91
3.346633,11.495032,-0.112709,128,179,91
3.305220,11.493024,-0.112709,128,179,91
3.264819,11.490016,-0.111709,128,179,91
3.221416,11.476009,-0.111709,128,179,91
3.206217,11.493003,-0.111709,128,179,91
3.157807,11.460998,-0.110710,128,179,91
3.125410,11.486986,-0.110709,128,179,91
3.079999,11.465980,-0.109710,128,179,91
3.043602,11.475971,-0.109709,128,179,91
3.001194,11.464964,-0.109709,128,179,91
2.961798,11.460956,-0.108709,128,179,91
2.940594,11.454952,-0.108710,128,179,91
2.908197,11.481941,-0.108708,128,179,91
2.859779,11.446937,-0.107710,128,179,91
2.819374,11.440929,-0.107710,128,179,91
2.778968,11.434921,-0.106710,128,179,91
2.745574,11.455912,-0.107708,128,179,91
2.713184,11.479901,-0.107707,128,179,91
2.684974,11.441901,-0.106708,128,179,91
2.638559,11.409897,-0.105710,128,179,91
2.604162,11.426888,-0.105708,128,179,91
2.576777,11.473875,-0.106706,128,179,91
2.543380,11.496864,-0.107704,128,179,91
2.511990,11.527854,-0.107702,128,179,91
2.481606,11.561843,-0.108700,128,179,91
2.467407,11.587836,-0.108698,128,179,91
2.435020,11.613827,-0.109696,128,179,91
2.375580,11.519829,-0.106700,128,179,91
2.334169,11.506823,-0.106700,128,179,91
2.341852,11.723796,-0.111688,128,179,91
2.312476,11.764785,-0.112685,128,179,91
2.276075,11.779777,-0.112683,128,179,91
2.261881,11.807771,-0.113681,128,179,91
2.231503,11.846762,-0.114678,128,179,91
2.198113,11.875751,-0.114675,128,179,91
2.162713,11.898744,-0.115672,128,179,91
2.135342,11.956732,-0.116667,128,179,91
2.096936,11.965725,-0.116665,128,179,91
2.067561,12.016715,-0.117661,128,179,91
2.051368,12.035709,-0.118659,128,179,91
2.018985,12.073701,-0.119655,128,179,91
1.984587,12.108693,-0.119651,128,179,91
1.952203,12.150683,-0.120647,128,179,91
1.918821,12.184675,-0.121643,128,179,91
1.885433,12.224667,-0.122638,128,179,91
1.872249,12.265661,-0.123635,128,179,91
1.834857,12.279655,-0.123632,128,179,91
1.802475,12.327646,-0.124626,128,179,91
1.768085,12.367638,-0.125622,128,179,91
1.732700,12.396630,-0.126617,128,179,91
1.696307,12.424623,-0.126613,128,179,91
1.662927,12.470615,-0.127607,128,179,91
1.645732,12.494612,-0.128605,128,179,91
1.622384,12.613599,-0.131593,128,179,91
1.584998,12.634594,-0.131589,128,179,91
1.549610,12.679586,-0.132583,128,179,91
1.518238,12.754578,-0.134574,128,179,91
1.484867,12.809570,-0.135567,128,179,91
1.447479,12.842565,-0.136562,128,179,91
1.432299,12.884561,-0.137557,128,179,91
1.395912,12.933554,-0.138550,128,179,91
1.358529,12.966549,-0.139544,128,179,91
1.321145,13.002542,-0.140538,128,179,91
1.258663,12.816548,-0.135550,128,179,91
1.245373,13.077533,-0.142525,128,179,91
-2.385385,15.257697,-0.199726,128,179,91
-2.432797,15.240705,-0.199719,128,179,91
-2.504116,15.389724,-0.203682,128,179,91
-2.543558,15.317726,-0.202685,128,179,91
-2.577997,15.225726,-0.199691,128,179,91
-2.532434,14.777691,-0.188769,128,179,91
-2.605757,14.931712,-0.192730,128,179,91
-2.668107,15.018727,-0.194704,128,179,91
-2.674645,14.762712,-0.188742,128,179,91
-2.638303,14.268671,-0.175826,128,179,91
-2.690682,14.303681,-0.176810,128,179,91
-2.713160,14.163674,-0.173827,128,179,91
-2.712421,14.034664,-0.169847,128,179,91
-2.752845,14.000668,-0.169845,128,179,91
-2.793257,13.972672,-0.168841,128,179,91
-2.815723,13.848665,-0.165856,128,179,91
-2.845169,13.764662,-0.163864,128,179,91
-2.857663,13.594649,-0.159889,128,179,91
-2.902056,13.596657,-0.159879,128,179,91
-2.930240,13.625663,-0.160869,128,179,91
-2.968667,13.589665,-0.159867,128,179,91
-3.027031,13.655680,-0.161844,128,179,91
-3.048492,13.542673,-0.158858,128,179,91
-3.069952,13.432666,-0.156872,128,179,91
-3.121330,13.466678,-0.157856,128,179,91
-3.146783,13.376673,-0.155866,128,179,91
-3.159012,13.329670,-0.153871,128,179,91
-3.212389,13.370682,-0.155853,128,179,91
-3.240827,13.300679,-0.153859,128,179,91
-3.271265,13.238678,-0.152863,128,179,91
-3.289717,13.131671,-0.149877,128,179,91
-3.373027,13.297700,-0.154832,128,179,91
-3.450365,13.429726,-0.158793,128,179,91
-3.450613,13.338717,-0.155809,128,179,91
-3.501998,13.365729,-0.156793,128,179,91
-3.534429,13.314729,-0.155795,128,179,91
-3.578823,13.315737,-0.156785,128,179,91
-3.617244,13.287741,-0.155781,128,179,91
-3.663639,13.294750,-0.156770,128,179,91
-3.696066,13.246751,-0.155771,128,179,91
-3.782142,13.484792,-0.161711,128,179,91
-3.781633,13.313774,-0.157741,128,179,91
-3.836017,13.346787,-0.158723,128,179,91
-3.862458,13.276784,-0.156729,128,179,91
-4.058554,13.820883,-0.171590,128,179,91
-4.075014,13.711875,-0.169605,128,179,91
-4.088485,13.592864,-0.166622,128,179,91
-4.144614,13.709889,-0.169589,128,179,91
-4.190028,13.700898,-0.169580,128,179,91
-4.214468,13.624895,-0.168587,128,179,91
-4.215957,13.470878,-0.164614,128,179,91
-4.256369,13.450885,-0.164608,128,179,91
-4.313752,13.485901,-0.165588,128,179,91
-4.383107,13.560925,-0.167558,128,179,91
-4.431259,13.641946,-0.170532,128,179,91
-4.492643,13.683965,-0.171510,128,179,91
-4.534046,13.666972,-0.171503,128,179,91
-4.616387,13.775004,-0.174463,128,179,91
-4.719697,13.944050,-0.179408,128,179,91
4.751436,11.732301,-0.206692,128,179,91
4.712039,11.742290,-0.206693,128,179,91
4.668638,11.742280,-0.205693,128,179,91
4.588199,11.652283,-0.202695,128,179,91
4.547798,11.659272,-0.201695,128,179,91
4.499388,11.646265,-0.200696,128,179,91
4.477186,11.644260,-0.200696,128,179,91
4.422774,11.614254,-0.198697,128,179,91
4.390385,11.639242,-0.199698,128,179,91
4.347977,11.641232,-0.198698,128,179,91
4.302575,11.632223,-0.198699,128,179,91
4.263178,11.639213,-0.197699,128,179,91
4.238966,11.633208,-0.197700,128,179,91
4.197565,11.635200,-0.197700,128,179,91
4.150155,11.621191,-0.196701,128,179,91
4.110758,11.627181,-0.195701,128,179,91
4.070357,11.631171,-0.195701,128,179,91
4.024950,11.621163,-0.194702,128,179,91
3.982552,11.617155,-0.194702,128,179,91
3.961350,11.616151,-0.193703,128,179,91
3.916943,11.608143,-0.193703,128,179,91
3.876538,11.612132,-0.192703,128,179,91
3.832128,11.604125,-0.192704,128,179,91
3.790726,11.603115,-0.191704,128,179,91
3.749329,11.600107,-0.191704,128,179,91
3.709928,11.605097,-0.190705,128,179,91
3.684717,11.592094,-0.190705,128,179,91
3.636308,11.568089,-0.189706,128,179,91
3.562861,11.469092,-0.185708,128,179,91
3.524465,11.473083,-0.185709,128,179,91
3.481055,11.464075,-0.184709,128,179,91
3.441653,11.466065,-0.184709,128,179,91
3.395238,11.447059,-0.183710,128,179,91
3.380049,11.460053,-0.183710,128,179,91
3.339643,11.459044,-0.182710,128,179,91
3.296236,11.447038,-0.182710,128,179,91
3.255825,11.447028,-0.181710,128,179,91
3.221433,11.463018,-0.182710,128,179,91
3.174018,11.437013,-0.180711,128,179,91
3.134617,11.436005,-0.180711,128,179,91
3.116421,11.440000,-0.180711,128,179,91
3.072003,11.424994,-0.179711,128,179,91
3.033609,11.424985,-0.179711,128,179,91
2.998210,11.438975,-0.179710,128,179,91
2.956800,11.431968,-0.178711,128,179,91
2.915392,11.423960,-0.178711,128,179,91
