x,y,z,r,g,b
2.496080,11.475791,0.529295,128,179,91
2.464693,11.505780,0.529297,128,179,91
2.466366,11.683756,0.534307,128,179,91
2.386887,11.500766,0.529298,128,179,91
2.336457,11.447763,0.527296,128,179,91
2.333291,11.518753,0.529300,128,179,91
2.327959,11.670731,0.533309,128,179,91
2.294565,11.697721,0.533312,128,179,91
2.259167,11.715713,0.534313,128,179,91
2.227783,11.750702,0.534316,128,179,91
2.195397,11.781693,0.535319,128,179,91
2.164014,11.818683,0.536323,128,179,91
2.149825,11.845676,0.537325,128,179,91
2.118437,11.887666,0.538329,128,179,91
2.085053,11.914658,0.538331,128,179,91
2.053668,11.957648,0.539335,128,179,91
2.017273,11.973640,0.539338,128,179,91
1.987897,12.027629,0.541343,128,179,91
1.971702,12.049624,0.541345,128,179,91
1.941328,12.097614,0.542350,128,179,91
1.907940,12.135605,0.543354,128,179,91
1.874562,12.167598,0.544358,128,179,91
1.842181,12.211588,0.545363,128,179,91
1.807794,12.245579,0.546367,128,179,91
1.772404,12.274571,0.546371,128,179,91
1.739022,12.316564,0.547376,128,179,91
1.723833,12.349558,0.548379,128,179,91
1.688447,12.380550,0.549384,128,179,91
1.654066,12.416543,0.550389,128,179,91
1.620687,12.463535,0.551394,128,179,91
1.597343,12.581522,0.554406,128,179,91
1.561957,12.623514,0.555411,128,179,91
1.527580,12.668507,0.556417,128,179,91
1.515410,12.728501,0.558423,128,179,91
1.477018,12.749496,0.558428,128,179,91
1.442642,12.802487,0.560435,128,179,91
1.405256,12.833482,0.560440,128,179,91
1.369882,12.877475,0.561447,128,179,91
1.332495,12.914470,0.562453,128,179,91
1.316316,12.950466,0.563458,128,179,91
1.277926,12.982460,0.564464,128,179,91
1.241547,13.033453,0.565471,128,179,91
1.203161,13.067449,0.566477,128,179,91
1.166790,13.111443,0.567485,128,179,91
1.128407,13.147438,0.568491,128,179,91
1.092034,13.207432,0.570500,128,179,91
1.072843,13.229429,0.570504,128,179,91
1.036476,13.288424,0.572513,128,179,91
0.995081,13.300420,0.572518,128,179,91
0.956703,13.351416,0.573527,128,179,91
0.917321,13.393412,0.574535,128,179,91
0.877941,13.434407,0.575543,128,179,91
0.838564,13.473404,0.576551,128,179,91
0.819378,13.509401,0.577556,128,179,91
0.780003,13.560397,0.578566,128,179,91
0.739623,13.600394,0.580574,128,179,91
0.699245,13.643391,0.581583,128,179,91
0.658869,13.688388,0.582592,128,179,91
0.618496,13.738384,0.583602,128,179,91
0.576107,13.775382,0.584610,128,179,91
0.557940,13.830379,0.586618,128,179,91
0.515556,13.868378,0.586627,128,179,91
0.474183,13.918375,0.588638,128,179,91
0.430793,13.936374,0.588645,128,179,91
0.389427,14.006372,0.590657,128,179,91
0.347053,14.054370,0.591668,128,179,91
0.303672,14.093369,0.592678,128,179,91
0.282490,14.132368,0.593685,128,179,91
0.240126,14.193368,0.595697,128,179,91
0.195740,14.223367,0.596706,128,179,91
0.151359,14.268367,0.597717,128,179,91
0.062598,14.334367,0.599737,128,179,91
-0.002925,14.471367,0.603762,128,179,91
-0.048304,14.511367,0.604773,128,179,91
-0.094687,14.556368,0.605785,128,179,91
-0.232832,14.650372,0.607816,128,179,91
-0.303378,14.758374,0.610839,128,179,91
-0.616764,15.142393,0.621936,128,179,91
4.606413,11.682216,0.492306,128,179,91
4.564011,11.684206,0.491305,128,179,91
4.516602,11.674197,0.491304,128,179,91
4.477203,11.683186,0.491304,128,179,91
4.433802,11.681176,0.490303,128,179,91
4.406596,11.666174,0.490303,128,179,91
4.361187,11.660165,0.489302,128,179,91
4.326799,11.679152,0.489302,128,179,91
4.277390,11.661145,0.489301,128,179,91
4.232986,11.655137,0.488301,128,179,91
4.193585,11.663127,0.488300,128,179,91
4.147183,11.650119,0.487300,128,179,91
4.123974,11.646114,0.487299,128,179,91
4.086581,11.657104,0.487299,128,179,91
4.039177,11.640097,0.486298,128,179,91
3.996768,11.640087,0.486298,128,179,91
3.956365,11.644077,0.486298,128,179,91
3.913961,11.642069,0.485297,128,179,91
3.867558,11.626061,0.485297,128,179,91
3.853367,11.644055,0.485297,128,179,91
3.804953,11.624048,0.484296,128,179,91
3.764556,11.625039,0.484296,128,179,91
3.727161,11.635029,0.484296,128,179,91
3.683755,11.628020,0.483296,128,179,91
3.630334,11.591017,0.482295,128,179,91
3.574087,11.481027,0.479292,128,179,91
3.529680,11.468019,0.479291,128,179,91
3.487278,11.460011,0.478291,128,179,91
3.451878,11.476000,0.479291,128,179,91
3.406471,11.457994,0.478290,128,179,91
3.366074,11.453985,0.477290,128,179,91
3.328677,11.460976,0.477290,128,179,91
3.303467,11.443974,0.477290,128,179,91
3.263060,11.442965,0.477290,128,179,91
3.227666,11.455954,0.477290,128,179,91
3.186262,11.448946,0.476290,128,179,91
3.141850,11.432940,0.476289,128,179,91
3.106452,11.446929,0.476290,128,179,91
3.062050,11.425923,0.475289,128,179,91
3.040839,11.422919,0.475289,128,179,91
3.003443,11.427911,0.475289,128,179,91
2.965037,11.431902,0.474289,128,179,91
2.923634,11.421895,0.474289,128,179,91
2.885232,11.423886,0.474289,128,179,91
2.844832,11.415878,0.473289,128,179,91
2.808431,11.425869,0.473290,128,179,91
2.785224,11.410867,0.473289,128,179,91
2.752826,11.437856,0.473291,128,179,91
2.713427,11.432848,0.473291,128,179,91
2.671020,11.416842,0.472290,128,179,91
2.621598,11.372839,0.471289,128,179,91
2.592208,11.410826,0.472291,128,179,91
2.562821,11.448814,0.473293,128,179,91
2.552636,11.486807,0.473295,128,179,91
2.519247,11.506798,0.474297,128,179,91
2.488860,11.541786,0.474299,128,179,91
2.454467,11.559776,0.475300,128,179,91
2.424074,11.599765,0.475303,128,179,91
2.363634,11.498768,0.473299,128,179,91
2.349442,11.521761,0.473300,128,179,91
2.347106,11.691737,0.477310,128,179,91
2.317730,11.732727,0.478313,128,179,91
2.282329,11.752718,0.478315,128,179,91
2.249939,11.785707,0.479318,128,179,91
2.217557,11.814698,0.479321,128,179,91
2.186168,11.855688,0.480324,128,179,91
2.151779,11.878679,0.480327,128,179,91
2.139593,11.917673,0.481330,128,179,91
2.105197,11.946663,0.482333,128,179,91
2.073820,11.984653,0.482337,128,179,91
2.039424,12.015645,0.483340,128,179,91
2.009048,12.063635,0.484345,128,179,91
1.973657,12.086627,0.484348,128,179,91
1.942272,12.136617,0.485353,128,179,91
1.925076,12.153612,0.485355,128,179,91
1.894702,12.205603,0.486360,128,179,91
1.860312,12.241593,0.487364,128,179,91
1.827936,12.283585,0.488369,128,179,91
1.790538,12.303578,0.488372,128,179,91
1.759164,12.356568,0.489378,128,179,91
1.740968,12.369565,0.490380,128,179,91
1.706579,12.411557,0.490385,128,179,91
1.671194,12.443550,0.491390,128,179,91
1.637812,12.494541,0.492396,128,179,91
1.614467,12.612529,0.495407,128,179,91
1.580086,12.660520,0.496413,128,179,91
1.543702,12.691514,0.496418,128,179,91
1.531528,12.755507,0.498425,128,179,91
1.495142,12.794501,0.498431,128,179,91
1.456750,12.819495,0.499436,128,179,91
1.420368,12.858489,0.500442,128,179,91
1.385994,12.916481,0.501449,128,179,91
1.346600,12.937476,0.501454,128,179,91
1.310223,12.978471,0.502461,128,179,91
1.293035,13.014466,0.503465,128,179,91
1.256658,13.062460,0.504473,128,179,91
1.217265,13.092455,0.504479,128,179,91
1.180892,13.143450,0.505487,128,179,91
1.142510,13.177444,0.506493,128,179,91
1.105133,13.227439,0.507501,128,179,91
1.065744,13.266435,0.508509,128,179,91
1.048566,13.304431,0.509514,128,179,91
1.009182,13.342426,0.510521,128,179,91
0.968793,13.371423,0.510528,128,179,91
0.930416,13.427418,0.511537,128,179,91
0.891037,13.468414,0.512545,128,179,91
0.849646,13.493410,0.513552,128,179,91
0.811277,13.552406,0.514562,128,179,91
0.792092,13.586404,0.515567,128,179,91
0.751712,13.635401,0.516576,128,179,91
0.710326,13.672398,0.517585,128,179,91
0.669950,13.722394,0.518594,128,179,91
0.628569,13.763391,0.519603,128,179,91
0.588198,13.811389,0.520613,128,179,91
0.545812,13.852386,0.520622,128,179,91
0.525630,13.893386,0.521629,128,179,91
0.485267,13.961383,0.523641,128,179,91
0.441878,13.983381,0.523649,128,179,91
0.398493,14.027380,0.524659,128,179,91
0.356117,14.063378,0.525668,128,179,91
0.313750,14.134377,0.527681,128,179,91
0.270373,14.178376,0.528692,128,179,91
0.201756,14.146376,0.527696,128,179,91
-0.133005,14.625377,0.538798,128,179,91
-0.273148,14.743382,0.540833,128,179,91
-0.440431,14.969390,0.545886,128,179,91
-0.588543,15.152400,0.550933,128,179,91
-0.612722,15.181402,0.550941,128,179,91
4.582406,11.613236,0.395305,128,179,91
4.540997,11.619225,0.394305,128,179,91
4.491590,11.602219,0.394304,128,179,91
4.446189,11.594210,0.394303,128,179,91
4.410788,11.614196,0.394303,128,179,91
4.364385,11.603189,0.393302,128,179,91
4.318976,11.596179,0.393301,128,179,91
4.296772,11.594175,0.393301,128,179,91
4.250368,11.582167,0.392300,128,179,91
4.210971,11.588156,0.392300,128,179,91
4.168564,11.588146,0.392299,128,179,91
4.124160,11.581138,0.392299,128,179,91
4.082754,11.583129,0.391298,128,179,91
4.059549,11.577125,0.391298,128,179,91
4.019152,11.579115,0.391297,128,179,91
3.975743,11.575106,0.391297,128,179,91
3.934341,11.575097,0.391297,128,179,91
3.888941,11.561090,0.390296,128,179,91
3.847533,11.562079,0.390296,128,179,91
3.811138,11.575069,0.390295,128,179,91
3.783930,11.555067,0.390295,128,179,91
3.740518,11.550059,0.389295,128,179,91
3.703120,11.560048,0.389294,128,179,91
3.659715,11.552040,0.389294,128,179,91
3.612311,11.529034,0.388293,128,179,91
3.535855,11.421039,0.386290,128,179,91
3.494453,11.416031,0.386290,128,179,91
3.470248,11.402028,0.386289,128,179,91
3.432849,11.410018,0.386289,128,179,91
3.389442,11.398011,0.385289,128,179,91
3.352036,11.408001,0.385289,128,179,91
3.307628,11.391994,0.385288,128,179,91
3.269229,11.394984,0.385288,128,179,91
3.230829,11.397975,0.385288,128,179,91
3.207623,11.385972,0.384288,128,179,91
3.166217,11.378964,0.384287,128,179,91
3.129816,11.389954,0.384288,128,179,91
3.087413,11.376947,0.384287,128,179,91
3.048004,11.377938,0.384287,128,179,91
3.008602,11.375930,0.384287,128,179,91
2.968194,11.371922,0.383287,128,179,91
2.945988,11.361918,0.383287,128,179,91
2.908586,11.367910,0.383287,128,179,91
2.870192,11.365902,0.383287,128,179,91
2.831787,11.367893,0.383287,128,179,91
2.792378,11.366885,0.383287,128,179,91
2.751979,11.356877,0.382287,128,179,91
2.735782,11.368873,0.382288,128,179,91
2.695373,11.362865,0.382288,128,179,91
2.645948,11.319861,0.381286,128,179,91
2.609551,11.325853,0.381287,128,179,91
2.577156,11.350842,0.382288,128,179,91
2.548775,11.389830,0.382290,128,179,91
2.516380,11.415819,0.382292,128,179,91
2.490002,11.465807,0.383295,128,179,91
2.474811,11.481801,0.383296,128,179,91
2.401338,11.329809,0.381289,128,179,91
2.400007,11.491785,0.383298,128,179,91
2.351588,11.444782,0.382296,128,179,91
2.315862,11.634750,0.385307,128,179,91
2.287484,11.681739,0.385311,128,179,91
2.272293,11.700733,0.386312,128,179,91
2.240908,11.735723,0.386315,128,179,91
2.208518,11.768713,0.387318,128,179,91
2.175134,11.792705,0.387321,128,179,91
2.141745,11.820695,0.387323,128,179,91
2.112365,11.869684,0.388328,128,179,91
2.098175,11.898679,0.388330,128,179,91
2.062780,11.919670,0.388333,128,179,91
2.031400,11.959661,0.389336,128,179,91
2.000018,12.002650,0.389341,128,179,91
1.963622,12.020642,0.390343,128,179,91
1.933245,12.070633,0.390348,128,179,91
1.899858,12.106624,0.391352,128,179,91
1.884669,12.133619,0.391355,128,179,91
1.852289,12.175610,0.392359,128,179,91
1.816899,12.201602,0.392363,128,179,91
1.784519,12.247594,0.393368,128,179,91
1.749133,12.273586,0.393372,128,179,91
1.715745,12.320578,0.393377,128,179,91
1.680361,12.348570,0.394382,128,179,91
1.666179,12.386565,0.394385,128,179,91
1.630789,12.422557,0.395390,128,179,91
1.609450,12.552544,0.397402,128,179,91
1.573066,12.579537,0.397407,128,179,91
1.540691,12.642529,0.398414,128,179,91
1.506312,12.691521,0.399421,128,179,91
1.470937,12.726515,0.399426,128,179,91
1.453745,12.757510,0.400430,128,179,91
1.419373,12.805504,0.400437,128,179,91
1.381986,12.838497,0.401442,128,179,91
1.346608,12.887490,0.401450,128,179,91
1.308218,12.917485,0.402455,128,179,91
1.271841,12.958479,0.402462,128,179,91
1.234457,12.998473,0.403468,128,179,91
1.217274,13.030471,0.403473,128,179,91
1.179890,13.078465,0.404480,128,179,91
1.141507,13.110460,0.404487,128,179,91
1.104128,13.160454,0.405495,128,179,91
1.065747,13.196449,0.406502,128,179,91
1.027366,13.238444,0.406509,128,179,91
0.987983,13.267441,0.406516,128,179,91
0.970806,13.309438,0.407521,128,179,91
0.932430,13.356433,0.408530,128,179,91
0.892040,13.392429,0.408537,128,179,91
0.852662,13.431426,0.409545,128,179,91
0.813283,13.480422,0.409554,128,179,91
0.773908,13.523418,0.410562,128,179,91
0.733526,13.570415,0.411571,128,179,91
0.715352,13.611412,0.411578,128,179,91
0.674975,13.656409,0.412587,128,179,91
0.633590,13.704407,0.413596,128,179,91
0.593218,13.757403,0.413606,128,179,91
0.551839,13.789401,0.414615,128,179,91
0.510463,13.839399,0.415625,128,179,91
-0.260097,14.689395,0.427824,128,179,91
4.608408,11.679232,0.331306,128,179,91
4.560001,11.666224,0.331305,128,179,91
4.519596,11.674212,0.330304,128,179,91
4.477202,11.673203,0.330304,128,179,91
4.450993,11.662200,0.330303,128,179,91
4.408590,11.663191,0.330303,128,179,91
4.365187,11.661180,0.330302,128,179,91
4.320783,11.656172,0.330302,128,179,91
4.279381,11.659162,0.329301,128,179,91
4.237984,11.660152,0.329301,128,179,91
4.194580,11.657143,0.329300,128,179,91
4.171374,11.652139,0.329300,128,179,91
4.126971,11.645130,0.329299,128,179,91
4.086571,11.649121,0.329299,128,179,91
4.041168,11.638113,0.328298,128,179,91
3.999769,11.638103,0.328298,128,179,91
3.955358,11.632095,0.328298,128,179,91
3.933158,11.627091,0.328297,128,179,91
3.894758,11.636081,0.328297,128,179,91
3.852358,11.632072,0.328297,128,179,91
3.808949,11.627064,0.328296,128,179,91
3.765542,11.621055,0.327296,128,179,91
3.724139,11.620047,0.327296,128,179,91
3.683740,11.621037,0.327296,128,179,91
3.662537,11.619033,0.327296,128,179,91
3.592105,11.526037,0.326293,128,179,91
3.537684,11.483033,0.325292,128,179,91
3.498284,11.485023,0.325292,128,179,91
3.458883,11.487015,0.325291,128,179,91
3.418483,11.485006,0.325291,128,179,91
3.377074,11.481997,0.325291,128,179,91
3.356876,11.479994,0.325291,128,179,91
3.315474,11.473986,0.325291,128,179,91
3.275067,11.472977,0.324291,128,179,91
3.236665,11.477967,0.324291,128,179,91
3.194260,11.467960,0.324290,128,179,91
3.156861,11.474951,0.324291,128,179,91
3.118459,11.478942,0.324291,128,179,91
3.092252,11.454941,0.324290,128,179,91
3.052851,11.453932,0.324290,128,179,91
3.014452,11.455923,0.324290,128,179,91
2.973038,11.450916,0.323290,128,179,91
2.934638,11.452908,0.323290,128,179,91
2.897238,11.458899,0.323291,128,179,91
2.852833,11.435893,0.323290,128,179,91
2.835637,11.443889,0.323290,128,179,91
2.797234,11.445880,0.323291,128,179,91
2.754825,11.431873,0.323290,128,179,91
2.723436,11.459862,0.323292,128,179,91
2.679022,11.437856,0.322291,128,179,91
2.629599,11.394853,0.322290,128,179,91
2.596210,11.412843,0.322291,128,179,91
2.587028,11.453835,0.322293,128,179,91
2.553631,11.476825,0.323295,128,179,91
2.521236,11.504814,0.323296,128,179,91
2.491851,11.543802,0.323299,128,179,91
2.457454,11.563793,0.323301,128,179,91
2.420055,11.568786,0.323301,128,179,91
2.365622,11.496784,0.322298,128,179,91
2.342416,11.476783,0.322298,128,179,91
2.347092,11.678756,0.324309,128,179,91
2.319716,11.730744,0.325313,128,179,91
2.284323,11.746736,0.325315,128,179,91
2.252936,11.783725,0.325318,128,179,91
2.218543,11.806717,0.325320,128,179,91
2.186153,11.841706,0.325323,128,179,91
2.169958,11.859701,0.326325,128,179,91
2.138576,11.897692,0.326329,128,179,91
2.105189,11.926683,0.326332,128,179,91
2.072802,11.963674,0.326335,128,179,91
2.043418,12.021662,0.327340,128,179,91
2.007029,12.034655,0.327343,128,179,91
1.992839,12.067649,0.327345,128,179,91
1.963459,12.127638,0.328351,128,179,91
1.930071,12.165628,0.328355,128,179,91
1.896693,12.197621,0.328359,128,179,91
1.862305,12.231612,0.329363,128,179,91
1.827912,12.269604,0.329368,128,179,91
1.794533,12.307596,0.329372,128,179,91
1.778340,12.334592,0.330375,128,179,91
1.743954,12.372583,0.330380,128,179,91
1.708572,12.399576,0.330384,128,179,91
1.676193,12.453568,0.331390,128,179,91
1.637792,12.472561,0.331394,128,179,91
1.611437,12.569550,0.332404,128,179,91
1.581068,12.644540,0.332412,128,179,91
1.566890,12.688536,0.333417,128,179,91
1.532511,12.737528,0.333423,128,179,91
1.495121,12.769521,0.334428,128,179,91
1.458736,12.807514,0.334434,128,179,91
1.422353,12.846509,0.334440,128,179,91
1.387979,12.903501,0.335448,128,179,91
1.348583,12.926497,0.335453,128,179,91
1.333405,12.974491,0.335459,128,179,91
1.294014,12.994487,0.336463,128,179,91
1.258638,13.055480,0.336472,128,179,91
1.221259,13.093474,0.336479,128,179,91
1.183877,13.141469,0.337486,128,179,91
1.144490,13.167465,0.337492,128,179,91
1.105100,13.201460,0.337499,128,179,91
1.087920,13.239456,0.338504,128,179,91
1.051548,13.307450,0.338514,128,179,91
1.012167,13.336447,0.339520,128,179,91
0.970772,13.354444,0.339526,128,179,91
0.932396,13.404439,0.339535,128,179,91
0.894021,13.461434,0.340544,128,179,91
0.874831,13.502431,0.340550,128,179,91
0.833444,13.516430,0.340556,128,179,91
0.794066,13.575425,0.341566,128,179,91
0.753687,13.610422,0.341574,128,179,91
0.713307,13.668419,0.342584,128,179,91
0.670916,13.679417,0.342590,128,179,91
0.625502,13.640416,0.341590,128,179,91
0.527599,13.868406,0.344626,128,179,91
0.486226,13.912405,0.344636,128,179,91
4.563416,11.549262,0.242305,128,179,91
4.526019,11.562249,0.242304,128,179,91
4.476604,11.547242,0.242304,128,179,91
4.440211,11.561230,0.242303,128,179,91
4.394808,11.553221,0.242302,128,179,91
4.371601,11.549217,0.242302,128,179,91
4.324195,11.535210,0.242301,128,179,91
4.285799,11.544198,0.242300,128,179,91
4.240386,11.537189,0.242300,128,179,91
4.199988,11.540179,0.242299,128,179,91
4.155583,11.533171,0.242299,128,179,91
4.118187,11.544160,0.242298,128,179,91
4.089975,11.525157,0.242298,128,179,91
4.047570,11.523149,0.241297,128,179,91
4.004167,11.517140,0.241296,128,179,91
3.962763,11.517131,0.241296,128,179,91
3.924367,11.524120,0.241296,128,179,91
3.883959,11.528111,0.241295,128,179,91
3.835551,11.506104,0.241295,128,179,91
3.821357,11.524097,0.241295,128,179,91
3.775952,11.510090,0.241294,128,179,91
3.736549,11.515079,0.241294,128,179,91
3.691138,11.502072,0.241293,128,179,91
3.652740,11.508061,0.241293,128,179,91
3.610332,11.503054,0.241293,128,179,91
3.529880,11.380061,0.241289,128,179,91
3.506671,11.371057,0.240289,128,179,91
3.461260,11.354051,0.240288,128,179,91
3.429875,11.378037,0.240289,128,179,91
3.378458,11.340034,0.240287,128,179,91
3.337053,11.334025,0.240287,128,179,91
3.300651,11.345015,0.240287,128,179,91
3.261245,11.346006,0.240287,128,179,91
3.240044,11.340003,0.240286,128,179,91
3.203647,11.348993,0.240287,128,179,91
3.162240,11.341985,0.240286,128,179,91
3.120831,11.334977,0.240286,128,179,91
3.083430,11.340967,0.240286,128,179,91
3.038021,11.316961,0.240285,128,179,91
3.005633,11.337951,0.240286,128,179,91
2.982417,11.327948,0.240285,128,179,91
2.947025,11.337937,0.240286,128,179,91
2.902608,11.318933,0.240285,128,179,91
2.866212,11.325923,0.240285,128,179,91
2.822798,11.308916,0.240285,128,179,91
2.785404,11.309907,0.240285,128,179,91
2.745990,11.309899,0.240285,128,179,91
2.730799,11.323894,0.240286,128,179,91
2.690392,11.315886,0.240286,128,179,91
2.645977,11.291881,0.240285,128,179,91
2.599565,11.255877,0.239283,128,179,91
2.571172,11.297864,0.239286,128,179,91
2.543796,11.338852,0.240288,128,179,91
2.513408,11.370840,0.240290,128,179,91
2.495208,11.374837,0.240290,128,179,91
2.469824,11.431824,0.240293,128,179,91
2.432425,11.434814,0.240294,128,179,91
2.387010,11.401811,0.240293,128,179,91
2.344596,11.383804,0.240292,128,179,91
2.327077,11.561776,0.240303,128,179,91
2.303708,11.630763,0.240307,128,179,91
2.268306,11.649755,0.240309,128,179,91
2.231913,11.657746,0.240311,128,179,91
2.201525,11.699736,0.240314,128,179,91
2.170141,11.734726,0.241317,128,179,91
2.136751,11.761717,0.241320,128,179,91
2.124569,11.796711,0.241322,128,179,91
2.092180,11.831700,0.241326,128,179,91
2.058792,11.860692,0.241329,128,179,91
2.026402,11.898683,0.241332,128,179,91
1.993015,11.928674,0.241336,128,179,91
1.957622,11.949666,0.241338,128,179,91
1.930251,12.015655,0.241344,128,179,91
1.914060,12.034650,0.241346,128,179,91
1.883685,12.084641,0.241351,128,179,91
1.849297,12.114632,0.242355,128,179,91
1.816914,12.158623,0.242360,128,179,91
1.779516,12.174617,0.242363,128,179,91
1.748144,12.221608,0.242368,128,179,91
1.711747,12.247601,0.242372,128,179,91
1.699574,12.293594,0.242376,128,179,91
1.663185,12.315588,0.242380,128,179,91
1.630805,12.368579,0.242386,128,179,91
1.606450,12.481565,0.243397,128,179,91
1.574081,12.532558,0.243403,128,179,91
1.536688,12.557552,0.243407,128,179,91
1.505320,12.624543,0.243415,128,179,91
1.489131,12.658539,0.243419,128,179,91
1.451743,12.685534,0.243424,128,179,91
1.417369,12.732526,0.243430,128,179,91
1.380983,12.773520,0.243437,128,179,91
1.343599,12.801515,0.243442,128,179,91
1.308219,12.854507,0.244449,128,179,91
1.293041,12.900503,0.244455,128,179,91
1.254653,12.928498,0.244460,128,179,91
1.218275,12.974492,0.244467,128,179,91
1.180893,13.013487,0.244474,128,179,91
1.143515,13.051482,0.244481,128,179,91
1.105128,13.091476,0.244488,128,179,91
1.067752,13.132471,0.244495,128,179,91
1.029367,13.178467,0.245503,128,179,91
1.013196,13.222463,0.245509,128,179,91
0.972806,13.243460,0.245515,128,179,91
0.934426,13.293455,0.245523,128,179,91
0.896049,13.342450,0.245532,128,179,91
0.856668,13.383447,0.245540,128,179,91
0.816283,13.409444,0.245546,128,179,91
0.775899,13.442441,0.245554,128,179,91
0.554823,13.708424,0.246605,128,179,91
4.619431,11.693245,0.183306,128,179,91
4.579035,11.699234,0.183305,128,179,91
4.534627,11.697224,0.183305,128,179,91
4.491222,11.697214,0.183304,128,179,91
4.446819,11.693206,0.183303,128,179,91
4.422618,11.685202,0.183303,128,179,91
4.380216,11.686193,0.183303,128,179,91
4.335815,11.680183,0.183302,128,179,91
4.292408,11.679174,0.183301,128,179,91
4.251006,11.682164,0.183301,128,179,91
4.208605,11.681155,0.183301,128,179,91
4.163201,11.672147,0.183300,128,179,91
4.140001,11.665143,0.183300,128,179,91
4.103603,11.681131,0.183300,128,179,91
4.058198,11.671124,0.183299,128,179,91
4.012795,11.660116,0.183298,128,179,91
3.973394,11.667106,0.183298,128,179,91
3.928986,11.660097,0.183298,128,179,91
3.886584,11.657088,0.183298,128,179,91
3.866379,11.660084,0.183297,128,179,91
3.820973,11.648076,0.183297,128,179,91
3.779577,11.645067,0.183297,128,179,91
3.740172,11.652058,0.183297,128,179,91
3.695769,11.641050,0.183296,128,179,91
3.655364,11.644041,0.183296,128,179,91
3.585935,11.553043,0.184294,128,179,91
3.551713,11.511045,0.184293,128,179,91
3.513319,11.515035,0.184292,128,179,91
3.476919,11.528025,0.184293,128,179,91
3.431511,11.511018,0.184292,128,179,91
3.389101,11.505011,0.184292,128,179,91
3.351706,11.512001,0.184292,128,179,91
3.309300,11.503993,0.184292,128,179,91
3.288096,11.499990,0.184291,128,179,91
3.247690,11.498981,0.184291,128,179,91
3.204291,11.482974,0.184291,128,179,91
3.166888,11.491964,0.184291,128,179,91
3.129487,11.499955,0.184292,128,179,91
3.086077,11.486948,0.184291,128,179,91
3.046682,11.483940,0.184291,128,179,91
3.026472,11.484936,0.184291,128,179,91
2.986070,11.479928,0.184291,128,179,91
2.945669,11.473921,0.184291,128,179,91
2.908270,11.479911,0.184292,128,179,91
2.865861,11.467904,0.184291,128,179,91
2.825453,11.463897,0.184291,128,179,91
2.807253,11.468892,0.184292,128,179,91
2.765851,11.456885,0.184292,128,179,91
2.732458,11.477875,0.184293,128,179,91
2.688045,11.455869,0.184292,128,179,91
2.638628,11.409866,0.184290,128,179,91
2.604228,11.428857,0.184292,128,179,91
2.575849,11.467845,0.184294,128,179,91
2.562657,11.493838,0.184295,128,179,91
2.529264,11.515828,0.184297,128,179,91
2.499870,11.559816,0.184300,128,179,91
2.464482,11.569808,0.184301,128,179,91
2.435096,11.611796,0.184304,128,179,91
2.374648,11.515799,0.184299,128,179,91
2.334244,11.504792,0.184299,128,179,91
2.356121,11.695770,0.184310,128,179,91
2.327737,11.746758,0.184314,128,179,91
2.295347,11.778749,0.184316,128,179,91
2.263964,11.813739,0.184319,128,179,91
2.231573,11.848729,0.184323,128,179,91
2.199187,11.881720,0.184326,128,179,91
2.164792,11.908710,0.184328,128,179,91
2.150601,11.937704,0.184331,128,179,91
2.118220,11.970695,0.184334,128,179,91
2.086834,12.014685,0.184338,128,179,91
2.052448,12.039678,0.183341,128,179,91
2.020062,12.079668,0.183345,128,179,91
1.985671,12.110660,0.183349,128,179,91
1.952282,12.148650,0.183353,128,179,91
1.940105,12.189644,0.183357,128,179,91
1.904715,12.215636,0.183360,128,179,91
1.870321,12.253628,0.183365,128,179,91
1.835937,12.285620,0.183369,128,179,91
1.802553,12.327612,0.183374,128,179,91
1.765156,12.347605,0.183377,128,179,91
1.751979,12.388599,0.183381,128,179,91
1.716588,12.423592,0.183386,128,179,91
1.682207,12.461584,0.183391,128,179,91
1.646819,12.497577,0.183396,128,179,91
1.620459,12.599565,0.183406,128,179,91
1.589089,12.666556,0.183413,128,179,91
1.554707,12.717548,0.183420,128,179,91
1.520329,12.766541,0.182426,128,179,91
1.504143,12.801538,0.182431,128,179,91
1.468765,12.844530,0.182437,128,179,91
1.431375,12.881524,0.182443,128,179,91
1.394996,12.919518,0.182449,128,179,91
1.357606,12.962511,0.182456,128,179,91
1.321231,13.001506,0.182462,128,179,91
1.282840,13.037501,0.182468,128,179,91
1.266660,13.079497,0.182474,128,179,91
1.229280,13.119492,0.182480,128,179,91
1.190894,13.158486,0.182487,128,179,91
1.152510,13.198481,0.182494,128,179,91
1.114125,13.242476,0.182502,128,179,91
1.075746,13.280472,0.182509,128,179,91
1.058568,13.319468,0.182514,128,179,91
1.018175,13.355465,0.182522,128,179,91
0.977788,13.377460,0.182528,128,179,91
0.940417,13.442456,0.182538,128,179,91
0.900033,13.470453,0.182544,128,179,91
0.860652,13.523449,0.181554,128,179,91
0.818257,13.532447,0.181559,128,179,91
0.637560,13.761433,0.181602,128,179,91
4.599462,11.625264,0.103306,128,179,91
4.563070,11.640252,0.103305,128,179,91
4.513658,11.625245,0.103304,128,179,91
4.469254,11.621235,0.103304,128,179,91
4.433860,11.639223,0.103303,128,179,91
4.383447,11.620216,0.104302,128,179,91
4.342051,11.621205,0.104302,128,179,91
4.322846,11.628200,0.104301,128,179,91
4.275440,11.614192,0.104301,128,179,91
4.229030,11.604185,0.104300,128,179,91
